age,fnlwgt,education,relationship,race,sex,income,education_num,marital_status,capital_gain,capital_loss,hours_per_week,REP_native_country,REP_occupation,REP_workclass,_dataobs_
73,142426,HS-grad,Not-in-family,White,Female,>50K,9,Divorced,25124,0,20,United-States,Adm-clerical,Federal-gov,41764
57,477867,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Transport-moving,Private,41775
36,176900,Some-college,Unmarried,White,Female,<=50K,10,Married-spouse-absent,0,0,25,United-States,Adm-clerical,Self-emp-inc,41785
34,255830,Assoc-acdm,Unmarried,Black,Female,<=50K,12,Divorced,7443,0,40,United-States,Craft-repair,Private,41791
44,55363,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,1887,40,United-States,Prof-specialty,Federal-gov,41803
29,137240,Some-college,Not-in-family,White,Male,<=50K,10,Divorced,0,0,45,United-States,Handlers-cleaners,Private,41804
37,361951,Bachelors,Not-in-family,Black,Male,<=50K,13,Never-married,0,0,48,,Sales,Private,41805
21,311311,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,12,United-States,Craft-repair,State-gov,41806
23,305423,Bachelors,Own-child,White,Male,<=50K,13,Never-married,0,0,40,United-States,Handlers-cleaners,Private,41809
64,108654,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,1421,35,United-States,Exec-managerial,Self-emp-not-inc,41822
39,135500,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Federal-gov,41829
77,181974,7th-8th,Not-in-family,White,Female,<=50K,4,Widowed,0,0,40,United-States,Adm-clerical,Local-gov,41843
68,176468,HS-grad,Unmarried,Black,Female,<=50K,9,Divorced,0,0,24,United-States,Priv-house-serv,Private,41844
28,175710,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,40,,Sales,Self-emp-not-inc,41858
48,102359,Doctorate,Husband,White,Male,>50K,16,Married-civ-spouse,0,0,60,United-States,Prof-specialty,Private,41860
28,86268,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,40,United-States,Exec-managerial,Private,41878
38,64875,Assoc-voc,Not-in-family,White,Male,<=50K,11,Divorced,0,0,50,United-States,Farming-fishing,Self-emp-inc,41885
58,156873,11th,Husband,White,Male,<=50K,7,Married-civ-spouse,0,0,35,United-States,Protective-serv,Private,41899
38,85492,HS-grad,Not-in-family,White,Female,<=50K,9,Never-married,0,0,50,United-States,Adm-clerical,Self-emp-not-inc,41904
27,50818,Masters,Not-in-family,White,Male,<=50K,14,Never-married,0,0,55,United-States,Tech-support,Private,41908
20,510643,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Transport-moving,Private,41934
27,294642,HS-grad,Unmarried,Black,Female,<=50K,9,Separated,0,0,40,United-States,,,41944
40,219869,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,99999,42509,75,United-States,Farming-fishing,Private,41983
36,223749,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Federal-gov,41998
64,172740,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,12,United-States,Sales,Private,42015
38,256864,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,50,United-States,Transport-moving,Private,42029
31,194752,HS-grad,Unmarried,Black,Female,<=50K,9,Never-married,0,0,45,United-States,Exec-managerial,Private,42042
32,107435,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,40,United-States,Machine-op-inspct,Private,42054
37,258836,Some-college,Unmarried,Black,Female,<=50K,10,Never-married,0,0,40,United-States,Other-service,Private,42065
23,142766,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,18,United-States,Tech-support,Private,42071
22,190290,Bachelors,Own-child,White,Male,<=50K,13,Never-married,0,0,10,United-States,Other-service,Private,42084
32,154981,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,65,United-States,Transport-moving,Private,42097
60,119684,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,3103,0,40,United-States,Machine-op-inspct,Private,42106
29,160264,Some-college,Unmarried,Black,Female,<=50K,10,Separated,0,0,40,United-States,Other-service,Private,42116
20,163870,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,Farming-fishing,Private,42119
18,238281,11th,Own-child,White,Male,<=50K,7,Never-married,0,0,30,United-States,Sales,Private,42135
23,113106,Assoc-acdm,Own-child,White,Female,<=50K,12,Never-married,0,0,35,United-States,Sales,Private,42150
32,227608,Assoc-voc,Husband,White,Male,<=50K,11,Married-civ-spouse,0,0,40,United-States,Sales,Private,42158
61,153264,HS-grad,Not-in-family,White,Female,<=50K,9,Widowed,0,0,40,United-States,Tech-support,Local-gov,42184
23,263220,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,15,United-States,,,42185
53,228752,HS-grad,Not-in-family,Black,Female,<=50K,9,Separated,0,0,40,United-States,Machine-op-inspct,Private,42205
44,187376,Assoc-acdm,Not-in-family,White,Male,<=50K,12,Separated,0,0,35,United-States,Adm-clerical,Private,42208
60,182343,12th,Husband,White,Male,<=50K,8,Married-civ-spouse,0,0,40,United-States,Handlers-cleaners,Private,42239
65,64667,Some-college,Not-in-family,Asian-Pac-Islander,Female,<=50K,10,Divorced,0,0,15,United-States,Other-service,Private,42245
32,162572,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,1977,48,United-States,Exec-managerial,Private,42259
31,36222,HS-grad,Not-in-family,White,Male,<=50K,9,Separated,0,0,65,United-States,Handlers-cleaners,Private,42265
43,60001,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,45,United-States,Adm-clerical,Private,42276
71,78786,7th-8th,Husband,White,Male,<=50K,4,Married-civ-spouse,0,2149,24,United-States,,,42297
19,35245,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,25,United-States,Handlers-cleaners,Private,42300
46,110457,HS-grad,Unmarried,White,Male,<=50K,9,Divorced,0,0,40,United-States,Craft-repair,Private,42319
46,204698,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,United-States,Tech-support,Self-emp-not-inc,42334
40,168071,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,45,United-States,Prof-specialty,Private,42347
66,197414,7th-8th,Not-in-family,White,Female,<=50K,4,Married-spouse-absent,0,0,20,United-States,Other-service,Private,42370
47,323212,HS-grad,Not-in-family,White,Female,<=50K,9,Widowed,0,0,40,United-States,Other-service,Private,42371
58,200316,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Transport-moving,Private,42378
59,169560,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,42384
46,269890,HS-grad,Not-in-family,Black,Male,<=50K,9,Divorced,0,0,40,United-States,Craft-repair,Private,42385
27,218781,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,50,United-States,Handlers-cleaners,Private,42397
71,401203,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,34,United-States,Prof-specialty,Self-emp-not-inc,42401
56,117400,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,35,United-States,Prof-specialty,Private,42402
40,166822,Masters,Wife,Black,Female,>50K,14,Married-civ-spouse,0,0,36,United-States,Prof-specialty,Local-gov,42404
37,33975,Bachelors,Not-in-family,White,Male,<=50K,13,Separated,0,0,50,United-States,Transport-moving,Self-emp-not-inc,42410
59,187485,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,45,United-States,Exec-managerial,Private,42412
37,197915,7th-8th,Husband,White,Male,<=50K,4,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Local-gov,42415
51,103995,Doctorate,Not-in-family,White,Female,>50K,16,Widowed,10520,0,60,United-States,Prof-specialty,Private,42416
57,200316,7th-8th,Husband,White,Male,<=50K,4,Married-civ-spouse,0,0,50,United-States,Craft-repair,Self-emp-not-inc,42419
50,168212,Some-college,Unmarried,White,Male,<=50K,10,Married-spouse-absent,0,0,40,United-States,Transport-moving,Private,42422
32,147921,Prof-school,Not-in-family,White,Female,<=50K,15,Never-married,0,0,35,United-States,Other-service,Private,42428
32,347623,Assoc-voc,Husband,White,Male,<=50K,11,Married-civ-spouse,3411,0,40,United-States,Tech-support,State-gov,42432
37,166213,HS-grad,Unmarried,White,Male,<=50K,9,Divorced,0,0,40,United-States,Tech-support,Private,42434
57,81973,Bachelors,Husband,Asian-Pac-Islander,Male,>50K,13,Married-civ-spouse,15024,0,45,United-States,Sales,Private,42478
64,110110,11th,Husband,Black,Male,<=50K,7,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,42480
44,182383,Some-college,Wife,White,Female,<=50K,10,Married-civ-spouse,0,0,35,United-States,Adm-clerical,Private,42488
35,280570,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,35,United-States,Exec-managerial,Self-emp-not-inc,42490
31,140559,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Other-service,Private,42499
25,104614,HS-grad,Unmarried,White,Female,<=50K,9,Never-married,0,0,25,United-States,Protective-serv,Private,42516
25,69739,10th,Own-child,White,Male,<=50K,6,Never-married,0,0,40,Portugal,Machine-op-inspct,Private,42540
44,138975,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,50,United-States,Transport-moving,Private,42554
26,104830,Masters,Not-in-family,White,Female,<=50K,14,Never-married,594,0,35,United-States,Exec-managerial,Private,42580
33,111696,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,45,United-States,Adm-clerical,Private,42585
40,202692,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,35,United-States,Other-service,Private,42597
25,137658,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,45,United-States,Adm-clerical,Private,42602
62,271464,Masters,Not-in-family,White,Male,<=50K,14,Separated,0,0,30,United-States,Farming-fishing,Self-emp-not-inc,42607
52,245127,9th,Husband,White,Male,<=50K,5,Married-civ-spouse,0,0,40,Outlying-US(Guam-U,Handlers-cleaners,Private,42612
36,99233,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,1887,40,United-States,Prof-specialty,Private,42631
33,204374,Masters,Own-child,White,Male,<=50K,14,Never-married,0,0,38,Poland,Prof-specialty,State-gov,42633
39,360494,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Transport-moving,Private,42637
71,37435,Bachelors,Not-in-family,White,Female,<=50K,13,Divorced,0,0,3,United-States,Adm-clerical,Private,42659
32,13862,HS-grad,Not-in-family,Amer-Indian-Eskimo,Female,<=50K,9,Never-married,0,0,38,United-States,,,42672
23,158996,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,38,United-States,Handlers-cleaners,Private,42697
54,343333,Bachelors,Not-in-family,White,Female,>50K,13,Widowed,0,0,80,United-States,Adm-clerical,Private,42707
41,291831,Masters,Husband,White,Male,<=50K,14,Married-civ-spouse,0,0,35,United-States,Prof-specialty,Local-gov,42715
30,117028,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,50,United-States,Exec-managerial,Private,42730
40,266631,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,40,Haiti,Craft-repair,Private,42731
44,235182,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,50,United-States,Craft-repair,Private,42747
31,161153,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,45,United-States,Machine-op-inspct,Private,42759
64,183672,Assoc-voc,Husband,White,Male,<=50K,11,Married-civ-spouse,0,0,50,United-States,Adm-clerical,Private,42768
27,189030,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Sales,Self-emp-not-inc,42778
46,224559,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,35,United-States,Craft-repair,Private,42791
30,203488,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,60,United-States,Sales,Private,42795
31,37284,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Farming-fishing,Self-emp-not-inc,42798
33,198613,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,42800
40,52498,Assoc-acdm,Unmarried,White,Female,<=50K,12,Divorced,0,0,40,United-States,Adm-clerical,State-gov,42804
19,229516,7th-8th,Other-relative,White,Male,<=50K,4,Never-married,0,0,40,United-States,Machine-op-inspct,Private,42824
48,289517,Some-college,Not-in-family,White,Male,<=50K,10,Never-married,0,0,35,United-States,,,42832
38,331395,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,38,United-States,Sales,Private,42833
18,293510,12th,Other-relative,White,Male,<=50K,8,Never-married,0,0,20,United-States,Handlers-cleaners,Private,42838
33,295662,Bachelors,Unmarried,White,Female,<=50K,13,Never-married,0,0,40,United-States,Adm-clerical,State-gov,42849
40,211938,10th,Not-in-family,White,Male,<=50K,6,Never-married,0,0,40,United-States,Transport-moving,Private,42856
66,592029,HS-grad,Not-in-family,Black,Female,<=50K,9,Widowed,0,0,24,United-States,Sales,Private,42864
71,144461,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,3456,0,16,United-States,,,42880
61,45795,HS-grad,Wife,White,Female,<=50K,9,Married-civ-spouse,0,0,36,United-States,Adm-clerical,Self-emp-not-inc,42888
33,152744,Some-college,Own-child,Asian-Pac-Islander,Female,<=50K,10,Never-married,0,0,40,United-States,Exec-managerial,Private,42897
45,270079,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Self-emp-inc,42909
61,185640,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,30,United-States,Exec-managerial,Self-emp-not-inc,42927
53,361405,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,42932
54,103580,Bachelors,Not-in-family,White,Female,<=50K,13,Divorced,0,0,40,United-States,Prof-specialty,Private,42933
44,116632,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,35,United-States,Exec-managerial,Private,42934
49,148437,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,60,United-States,Sales,Self-emp-inc,42944
29,202558,Assoc-voc,Other-relative,White,Female,<=50K,11,Married-civ-spouse,0,0,40,United-States,Tech-support,Private,42950
58,120384,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Exec-managerial,Self-emp-inc,42978
48,120131,Bachelors,Not-in-family,White,Male,<=50K,13,Divorced,0,0,40,United-States,Prof-specialty,State-gov,42984
22,51985,Some-college,Own-child,White,Male,<=50K,10,Never-married,1055,0,15,United-States,Other-service,Private,42989
18,209735,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,30,United-States,,,42993
18,241552,11th,Own-child,White,Female,<=50K,7,Never-married,0,1719,20,United-States,Other-service,Private,42994
20,143604,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,40,United-States,Other-service,Private,42999
19,375079,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,35,United-States,Other-service,Private,43005
26,169100,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,40,United-States,Machine-op-inspct,Private,43007
52,392502,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,60,United-States,Exec-managerial,Self-emp-inc,43017
62,175032,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,42,United-States,Adm-clerical,Private,43024
35,190759,11th,Unmarried,White,Male,<=50K,7,Separated,0,0,40,United-States,Craft-repair,Private,43045
38,32587,Bachelors,Husband,Amer-Indian-Eskimo,Male,>50K,13,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Local-gov,43050
51,227261,Some-college,Unmarried,Black,Female,<=50K,10,Divorced,0,0,40,United-States,Protective-serv,Local-gov,43051
36,64874,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,60,United-States,Prof-specialty,Private,43064
32,135304,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,3942,0,32,United-States,Craft-repair,Self-emp-not-inc,43072
58,142724,HS-grad,Not-in-family,White,Female,<=50K,9,Never-married,0,0,43,United-States,Exec-managerial,Private,43076
57,335276,Assoc-acdm,Not-in-family,White,Female,<=50K,12,Never-married,0,0,35,United-States,Exec-managerial,Private,43093
22,374116,HS-grad,Not-in-family,White,Female,<=50K,9,Never-married,0,0,36,United-States,,,43101
25,181528,HS-grad,Wife,White,Female,<=50K,9,Married-civ-spouse,0,0,25,United-States,,,43121
41,247081,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,43124
50,247425,HS-grad,Not-in-family,Black,Female,<=50K,9,Divorced,0,0,40,United-States,Adm-clerical,Private,43128
60,176360,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,United-States,Sales,Private,43131
27,491607,Some-college,Husband,Black,Male,<=50K,10,Married-civ-spouse,0,0,32,United-States,Adm-clerical,Federal-gov,43143
39,61518,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,43156
51,194995,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,43158
18,326640,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,20,United-States,,,43182
44,271756,HS-grad,Husband,Black,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,43196
40,126701,Assoc-voc,Not-in-family,White,Male,>50K,11,Divorced,13550,0,50,United-States,Sales,Private,43207
34,35683,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,40,United-States,Machine-op-inspct,Private,43212
37,168166,Some-college,Unmarried,White,Female,<=50K,10,Divorced,0,0,40,United-States,Sales,Self-emp-not-inc,43214
35,350169,HS-grad,Unmarried,White,Female,<=50K,9,Divorced,0,0,38,Japan,Machine-op-inspct,Private,43226
37,180714,HS-grad,Unmarried,Black,Male,<=50K,9,Never-married,0,0,48,United-States,Other-service,Private,43229
24,229005,Some-college,Not-in-family,Black,Female,<=50K,10,Never-married,0,0,40,United-States,Adm-clerical,Local-gov,43267
38,135162,1st-4th,Not-in-family,White,Male,<=50K,2,Married-spouse-absent,0,0,40,,Adm-clerical,Private,43272
19,183258,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,Craft-repair,Private,43274
17,158762,10th,Own-child,White,Female,<=50K,6,Never-married,0,0,16,United-States,Adm-clerical,Private,43286
42,230684,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,1579,40,United-States,Exec-managerial,Local-gov,43289
40,55567,Bachelors,Wife,White,Female,>50K,13,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,43299
53,159849,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,35,United-States,Adm-clerical,Private,43321
25,167571,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,25,United-States,Other-service,Private,43336
48,83444,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,7298,0,55,United-States,Prof-specialty,Private,43346
45,174794,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,29,United-States,Priv-house-serv,Private,43348
48,277946,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,43356
46,99699,Bachelors,Not-in-family,Black,Female,<=50K,13,Separated,0,1876,40,United-States,Prof-specialty,Private,43359
32,296466,Assoc-voc,Husband,White,Male,>50K,11,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,43360
38,285890,Bachelors,Husband,Black,Male,>50K,13,Married-civ-spouse,0,0,55,United-States,Tech-support,Private,43366
41,325159,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,50,United-States,Adm-clerical,Private,43370
25,391591,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,50,United-States,Craft-repair,Private,43382
20,33860,Some-college,Not-in-family,Amer-Indian-Eskimo,Female,<=50K,10,Never-married,0,0,28,United-States,,,43395
38,298871,HS-grad,Husband,Asian-Pac-Islander,Male,<=50K,9,Married-civ-spouse,0,0,40,China,Transport-moving,Private,43409
57,253267,5th-6th,Unmarried,White,Female,<=50K,3,Separated,0,0,35,Cuba,Other-service,Self-emp-not-inc,43436
26,177635,12th,Unmarried,White,Male,<=50K,8,Married-spouse-absent,0,0,40,Mexico,Transport-moving,Private,43444
58,96609,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,40,United-States,Sales,Self-emp-not-inc,43451
27,54897,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Handlers-cleaners,Private,43458
46,230806,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,40,United-States,Exec-managerial,Private,43473
36,104089,Assoc-voc,Own-child,White,Male,<=50K,11,Never-married,0,0,40,United-States,Farming-fishing,Private,43486
35,319831,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,60,United-States,Craft-repair,Private,43524
34,90409,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,United-States,Other-service,Private,43535
29,176727,Some-college,Not-in-family,White,Male,<=50K,10,Never-married,0,0,38,United-States,Craft-repair,Private,43537
42,223566,Prof-school,Not-in-family,White,Male,<=50K,15,Never-married,0,0,15,United-States,Exec-managerial,Self-emp-inc,43562
19,80978,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,25,United-States,,,43565
19,231492,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,60,United-States,Machine-op-inspct,Private,43575
49,228372,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,1977,60,United-States,Sales,Self-emp-not-inc,43596
28,149141,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,45,United-States,Craft-repair,Self-emp-not-inc,43610
41,356934,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,45,United-States,Tech-support,Private,43622
56,284701,Bachelors,Wife,White,Female,>50K,13,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,43650
23,224217,11th,Not-in-family,White,Male,<=50K,7,Never-married,0,0,40,Puerto-Rico,Transport-moving,Private,43664
69,295425,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,24,United-States,Exec-managerial,Private,43667
29,158703,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Other-service,Local-gov,43670
25,134232,Bachelors,Own-child,White,Female,<=50K,13,Never-married,0,0,20,United-States,Other-service,Private,43675
25,108001,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,45,United-States,Handlers-cleaners,Private,43685
50,107581,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,50,United-States,Sales,Self-emp-not-inc,43700
51,275924,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,99999,0,50,Mexico,Exec-managerial,Self-emp-not-inc,43708
18,129053,11th,Own-child,White,Male,<=50K,7,Never-married,0,0,28,United-States,Other-service,Private,43737
55,193895,HS-grad,Unmarried,White,Female,<=50K,9,Divorced,0,0,38,United-States,Adm-clerical,Local-gov,43752
46,130667,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Transport-moving,Private,43756
45,103331,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,15024,0,44,United-States,Other-service,Private,43767
43,115932,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,United-States,Sales,Private,43778
24,155066,Assoc-voc,Not-in-family,White,Male,<=50K,11,Never-married,0,0,40,United-States,Sales,Private,43782
57,340591,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,45,United-States,Prof-specialty,Private,43787
66,143417,Assoc-voc,Husband,White,Male,<=50K,11,Married-civ-spouse,0,0,45,United-States,,,43792
44,112656,HS-grad,Wife,White,Female,<=50K,9,Married-civ-spouse,0,0,20,United-States,Adm-clerical,Private,43794
63,89451,Prof-school,Husband,White,Male,>50K,15,Married-civ-spouse,0,0,40,United-States,Prof-specialty,State-gov,43804
48,118972,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,United-States,Transport-moving,Local-gov,43811
34,61559,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,35,United-States,Craft-repair,Private,43818
77,171193,Assoc-voc,Not-in-family,White,Female,<=50K,11,Divorced,0,1668,30,United-States,Sales,Private,43824
22,37932,Some-college,Not-in-family,White,Male,<=50K,10,Never-married,0,0,25,United-States,Sales,Private,43842
45,211399,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,7298,0,40,United-States,Exec-managerial,Federal-gov,43859
27,124614,HS-grad,Not-in-family,White,Female,<=50K,9,Never-married,0,0,40,United-States,Sales,Private,43861
29,485944,Bachelors,Own-child,Black,Male,<=50K,13,Never-married,0,0,40,United-States,Sales,Private,43870
20,19410,HS-grad,Unmarried,Amer-Indian-Eskimo,Female,<=50K,9,Never-married,0,0,40,United-States,Other-service,Private,43882
38,216385,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,1740,40,Haiti,Machine-op-inspct,Private,43884
52,165050,HS-grad,Not-in-family,White,Male,>50K,9,Never-married,0,0,48,United-States,Adm-clerical,Federal-gov,43910
39,198841,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,60,Canada,Prof-specialty,Self-emp-not-inc,43915
26,219199,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,50,United-States,Transport-moving,Private,43921
36,142711,HS-grad,Not-in-family,White,Male,<=50K,9,Separated,0,0,40,Puerto-Rico,Machine-op-inspct,Private,43922
18,24688,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,,,43928
24,433580,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,43942
23,198861,Bachelors,Own-child,White,Male,<=50K,13,Never-married,0,1669,40,United-States,Exec-managerial,Private,43952
22,284895,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,55,United-States,Exec-managerial,Private,43955
20,258509,HS-grad,Own-child,Black,Male,<=50K,9,Never-married,0,0,40,United-States,Machine-op-inspct,Private,43959
18,228592,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,18,United-States,Transport-moving,Private,43963
18,336523,12th,Other-relative,Black,Male,<=50K,8,Never-married,0,0,20,United-States,Other-service,Private,43973
36,89202,Assoc-voc,Husband,White,Male,>50K,11,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,43978
56,359972,Some-college,Not-in-family,White,Male,<=50K,10,Divorced,0,0,40,United-States,Craft-repair,Private,43989
30,183017,HS-grad,Own-child,White,Male,<=50K,9,Divorced,0,0,40,United-States,Machine-op-inspct,Private,44011
38,230329,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,48,United-States,Sales,Self-emp-not-inc,44012
37,66304,9th,Husband,White,Male,<=50K,5,Married-civ-spouse,0,0,16,United-States,Protective-serv,Private,44023
22,55614,HS-grad,Unmarried,White,Male,<=50K,9,Never-married,0,0,40,United-States,Handlers-cleaners,Private,44027
25,117393,Bachelors,Wife,White,Female,<=50K,13,Married-civ-spouse,0,0,38,United-States,Exec-managerial,State-gov,44033
30,92531,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,44039
74,159138,HS-grad,Not-in-family,White,Female,<=50K,9,Widowed,0,0,12,United-States,Other-service,Private,44049
20,151888,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,United-States,Craft-repair,Private,44064
