Customer_ID,Recency,Frequency,Monetary
16799,67,106,495.98
16802,314,53,582.6099999999999
16805,212,153,636.6500000000001
16807,105,75,1002.29
16809,67,110,812.74
16810,55,19,532.5
16812,13,100,1912.6499999999999
16814,4,480,5990.61
16815,88,74,410.97
16817,3,65,1200.1499999999999
16819,100,17,182.59
16821,16,7,113.35000000000001
16822,321,11,181.39
16823,22,137,1901.71
16824,28,13,225.59999999999997
16825,13,36,1051.71
16827,28,12,392.13000000000005
16829,23,16,316.1
16830,77,52,881.59
16831,199,6,91.8
16832,63,9,218.45999999999998
16833,74,45,1302.5100000000002
16834,309,24,485.49999999999994
16835,8,77,1357.56
16836,41,31,530.5
16838,165,34,570.76
16839,4,89,5716.14
16840,238,9,139.85000000000002
16841,63,103,2136.24
16843,57,218,9374.86
16844,197,32,614.3399999999999
16845,253,20,253.88
16846,212,36,628.09
16847,253,25,421.45000000000005
16848,11,71,1130.1999999999998
16854,52,75,1408.9600000000003
16856,52,17,323.09
16857,77,11,352.79999999999995
16858,3,127,4292.589999999999
16859,51,58,1184.6
16860,87,43,1610.6200000000001
16861,25,43,772.8299999999999
16862,182,35,662.3300000000002
16863,1,30,495.7199999999999
16864,69,17,409.25
16865,36,16,130.95
16867,324,6,76.74000000000001
16868,29,54,393.38999999999993
16870,104,28,450.1600000000001
16872,62,11,533.11
16873,64,233,7493.77
16874,14,34,217.73999999999998
16875,72,118,2139.0000000000005
16876,38,32,136.01
16880,128,9,321.78
16883,6,250,2119.86
16884,191,49,644.08
16885,20,41,239.23
16886,91,8,134.0
16887,35,65,465.84
16888,35,54,437.15000000000003
16889,32,83,952.23
16890,111,19,285.41
16891,6,313,1247.12
16892,189,40,236.56
16893,1,90,255.84
16894,137,191,1324.06
16895,73,102,902.2800000000001
16896,190,18,103.95000000000002
16898,3,131,507.55999999999995
16899,13,54,439.46000000000004
16901,364,23,204.26000000000002
16903,15,130,689.04
16904,2,272,1378.1
16905,6,134,1931.72
16906,63,132,869.03
16907,0,104,726.25
16908,357,20,252.59
16911,270,35,255.24999999999997
16912,56,72,1904.93
16913,286,10,310.47
16915,21,17,921.5
16916,7,121,547.14
16917,267,42,1466.3100000000002
16918,57,329,2144.4700000000003
16919,3,313,2529.46
16920,46,23,355.45
16921,77,35,276.88
16922,207,122,611.0800000000002
16923,10,460,6130.75
16925,175,18,125.65
16926,6,100,1191.1000000000001
16928,8,126,1265.63
16931,4,103,629.4000000000001
16932,58,91,278.77
16933,24,246,2618.0200000000004
16934,18,81,1160.06
16935,16,73,535.1
16936,20,84,288.49
16937,134,51,202.1
16938,16,595,4306.8
16939,123,44,449.0
16940,85,324,3377.7799999999997
16941,246,2,33.0
16943,174,2,482.76
16944,244,7,101.36
16945,28,225,4202.66
16946,18,75,1222.04
16947,97,32,548.73
16948,64,24,433.75
16950,2,108,2605.810000000001
16952,76,72,631.1700000000001
16954,14,152,3996.8
16955,3,32,790.74
16958,70,74,809.44
16960,25,369,1536.38
16961,23,38,560.3900000000002
16962,44,15,251.04
16964,368,6,207.85
16970,261,2,71.4
16972,17,88,786.25
16973,21,6,127.0
16974,157,8,365.5
16975,58,45,926.1200000000001
16977,30,28,496.0
16978,301,28,424.54999999999995
16979,18,40,1007.74
16980,63,25,394.37
16983,4,101,1778.9700000000005
16984,39,726,6273.45
16985,11,123,5459.040000000001
16986,80,171,3015.55
16987,11,137,910.85
16988,14,13,256.55
16990,57,1,165.0
16991,56,74,1041.21
16992,22,192,3862.19
16993,98,28,1950.9499999999998
16996,17,38,666.6500000000001
16998,79,2,107.0
17000,31,30,406.3
17001,11,106,2651.2299999999996
17002,78,35,1077.82
17003,37,112,830.1600000000001
17004,27,26,1012.22
17005,105,20,742.3599999999999
17006,27,86,854.5399999999998
17007,72,15,230.17000000000002
17008,64,1,81.36
17009,186,11,242.05999999999997
17011,282,13,400.8
17012,360,42,384.15999999999997
17016,211,41,552.4000000000001
17017,0,172,5416.35
17018,22,21,1367.6
17019,3,479,2739.59
17020,177,69,935.62
17021,77,48,1182.22
17022,67,9,189.0
17023,52,49,800.1800000000001
17025,8,33,1152.87
17026,4,4,54.150000000000006
17027,81,33,436.82000000000005
17028,216,95,1593.8300000000002
17029,17,27,1421.3
17031,13,28,2393.5
17032,182,239,3004.6000000000004
17033,32,12,302.65000000000003
17034,44,29,538.4000000000001
17035,226,5,180.06
17036,18,12,176.9
17038,50,41,630.77
17039,239,44,1954.99
17040,185,1,13.52
17041,32,59,604.71
17043,10,103,881.37
17044,9,143,11013.820000000002
17045,11,31,488.24
17046,79,63,1264.0500000000002
17047,66,77,1188.3300000000002
17048,72,58,1146.33
17049,10,241,4287.5
17050,10,41,1462.9500000000003
17051,81,114,467.25
17055,80,30,239.55
17056,373,8,128.60000000000002
17057,231,50,294.74
17059,4,325,2507.49
17062,0,94,669.85
17063,42,127,2177.39
17065,272,12,194.69999999999996
17066,361,18,228.34
17067,359,13,454.54
17068,3,728,4608.9400000000005
17069,8,152,3084.58
17070,45,41,133.17999999999998
17071,16,72,1372.17
17072,260,22,282.05
17074,197,4,203.05
17075,64,123,1407.6100000000001
17076,27,25,401.66999999999996
17077,213,1,306.0
17080,14,25,669.91
17081,30,150,674.23
17082,29,89,2728.1800000000003
17083,44,63,2644.01
17084,31,132,2253.22
17085,11,810,6324.759999999999
17087,372,12,221.53
17089,21,4,128.45
17090,9,29,1105.53
17091,2,279,3983.3399999999997
17092,72,272,3817.1800000000003
17093,227,13,235.88000000000002
17094,58,4,100.2
17095,65,63,1248.0900000000001
17096,18,169,2737.05
17097,0,99,386.03
17098,16,18,591.0699999999999
17099,168,40,582.1700000000001
17101,29,31,885.3199999999999
17103,357,32,424.3
17104,58,19,474.03000000000003
17106,24,53,491.23
17107,32,256,5259.99
17108,298,9,174.95
17109,41,23,410.41999999999996
17110,155,39,347.40000000000003
17111,60,19,227.97
17112,137,50,205.17000000000002
17113,209,159,2322.59
17115,183,81,1923.99
17116,283,47,389.78000000000003
17121,37,12,314.73999999999995
17122,23,23,432.17999999999995
17123,74,34,631.87
17126,16,215,1065.69
17127,63,37,1155.03
17129,155,2,31.85
17132,87,78,1272.8000000000004
17133,109,29,9730.090000000002
17134,77,13,212.10000000000005
17135,6,108,814.43
17136,297,14,231.68000000000004
17137,51,176,1133.6299999999999
17138,24,232,4036.77
17139,24,331,8915.99
17141,53,174,754.33
17142,39,75,704.7500000000001
17143,52,121,924.11
17145,147,180,3120.91
17146,70,268,5110.459999999999
17147,87,55,1485.36
17149,86,6,143.1
17150,11,93,1375.6499999999999
17151,370,4,231.9
17152,60,2,327.0
17155,162,53,640.7600000000002
17156,126,39,591.87
17157,115,128,4832.9
17158,182,46,713.03
17159,112,29,560.71
17160,9,422,6691.13
17161,79,52,856.01
17163,80,25,406.67999999999995
17165,16,90,1635.64
17167,14,79,867.1099999999999
17168,133,21,400.2
17169,213,21,320.95
17170,9,10,178.67999999999998
17171,296,9,159.68
17172,65,24,638.81
17176,161,27,596.19
17177,140,29,119.50000000000001
17178,366,32,436.71000000000004
17179,17,78,795.47
17180,57,280,1460.95
17181,8,7,225.45000000000005
17182,57,6,321.29999999999995
17184,204,14,198.40999999999997
17185,226,44,229.46
17187,161,13,263.76
17188,81,88,2118.7000000000003
17189,196,62,573.2300000000001
17190,38,176,1298.3000000000002
17191,3,338,2740.92
17192,171,21,77.83
17193,21,12,610.7399999999999
17194,165,32,549.88
17195,290,31,562.9799999999999
17196,62,104,352.9
17198,0,77,521.6600000000001
17199,217,9,145.12
17200,22,25,356.71
17201,158,146,899.41
17202,55,8,160.65
17203,23,118,2012.03
17204,9,120,3940.13
17205,51,22,615.2700000000001
17207,287,67,303.21999999999997
17208,30,24,115.35
17209,284,40,611.6
17210,27,54,253.37000000000003
17211,4,166,1729.4299999999998
17212,93,25,567.56
17213,1,124,2401.07
17215,99,11,186.15
17216,189,14,65.05000000000001
17217,254,20,104.49999999999999
17218,3,251,2231.96
17219,51,25,144.89999999999998
17220,52,209,1283.5
17221,226,63,643.3899999999999
17222,112,85,1250.8600000000001
17223,3,52,446.74
17224,136,8,100.86
17225,216,5,131.15
17226,79,40,506.63
17227,3,78,1082.71
17228,2,150,1271.15
17230,198,154,6286.540000000001
17231,24,696,4022.7200000000003
17233,83,33,369.98
17235,7,70,1354.8199999999997
17236,45,53,1013.13
17237,10,61,687.39
17238,6,665,4038.4500000000003
17239,22,17,806.9499999999999
17240,231,7,130.6
17241,20,171,2744.1400000000003
17242,91,44,1754.24
17243,4,734,12213.01
17244,18,89,871.1399999999999
17245,324,16,200.18
17246,181,6,38.92
17248,116,48,227.51000000000002
17249,63,27,68.03
17251,17,41,529.15
17254,36,36,198.29
17255,25,112,500.72
17256,116,15,258.92999999999995
17257,71,15,192.73000000000002
17258,31,55,417.2999999999999
17259,3,206,1285.97
17260,46,6,120.95
17261,144,46,230.44
17262,1,9,1504.26
17264,59,84,279.59
17266,134,47,207.08999999999997
17268,80,24,970.25
17269,20,146,537.46
17270,104,49,604.4
17271,371,52,210.39
17273,59,12,141.12
17274,30,52,465.4
17275,18,24,114.52000000000001
17276,37,54,508.39000000000004
17278,200,2,25.2
17280,73,6,118.85999999999999
17281,9,6,797.8499999999999
17282,91,123,636.2499999999999
17283,13,15,188.46
17284,24,82,1140.5800000000002
17285,263,49,428.34
17286,35,48,241.56
17287,2,371,3047.8500000000004
17288,25,153,1080.25
17289,11,168,1134.98
17290,16,101,976.2
17292,107,15,271.75
17293,29,110,1899.1200000000003
17294,304,17,467.78999999999996
17296,365,33,338.13
17298,9,40,459.14
17299,74,63,346.96999999999997
17300,25,44,393.64
17301,259,55,132.79999999999998
17304,169,5,111.50000000000001
17305,283,9,2135.46
17306,28,6,1151.04
17307,30,48,3999.8900000000003
17308,28,7,4511.76
17309,16,25,247.84
17310,22,2,1025.1
17311,27,72,2181.71
17314,28,125,2376.5099999999998
17315,10,286,3358.34
17316,55,35,124.45000000000002
17318,360,18,164.27999999999997
17319,304,3,29.1
17320,3,101,1695.1499999999999
17321,29,188,1040.32
17322,11,177,922.59
17323,42,136,644.52
17324,1,102,1311.6400000000003
17325,45,33,512.77
17326,43,89,321.94999999999993
17327,44,4,152.35
17328,308,6,104.7
17329,366,72,481.32
17330,179,2,59.900000000000006
17332,163,95,838.27
17334,41,20,328.13000000000005
17335,18,39,507.99999999999994
17336,107,1,81.12
17338,10,609,5498.64
17339,0,5,119.0
17340,1,370,10051.53
17341,1,224,1108.47
17342,14,35,1227.5400000000002
17343,11,63,1066.3
17344,363,37,307.53999999999996
17345,10,126,1066.94
17346,8,509,2646.4399999999996
17348,72,246,1316.8899999999999
17349,15,85,741.5000000000001
17350,29,75,619.971
17351,62,42,1401.08
17352,331,5,36.25
17353,126,6,1502.0
17354,63,88,1750.3999999999996
17355,21,37,285.11
17356,189,67,768.25
17358,11,88,500.20000000000005
17359,283,23,156.6
17360,20,108,645.59
17361,311,29,392.44
17362,35,109,711.81
17363,30,36,940.8599999999999
17364,11,509,7589.240000000001
17365,21,331,3423.42
17366,67,135,1096.2399999999998
17368,10,129,913.47
17369,90,1,979.1999999999999
17371,258,59,238.66
17372,16,407,3034.88
17373,53,34,520.58
17374,30,14,231.34000000000003
17375,66,17,260.45
17376,39,31,250.44000000000003
17377,0,1358,14218.49
17378,9,1,10.95
17380,69,10,645.0
17381,3,65,19726.760000000002
17382,70,16,836.88
17383,88,2,110.69999999999999
17384,102,5,171.15
17386,20,10,126.35
17388,55,42,1432.0099999999998
17389,9,218,25391.0
17390,55,12,149.3
17392,85,14,168.64999999999998
17393,45,48,381.15000000000003
17395,143,3,97.5
17396,6,23,1476.3000000000002
17397,51,46,536.77
17400,216,268,2547.09
17401,176,12,114.84999999999998
17402,4,144,2462.33
17403,85,13,118.95000000000002
17404,44,94,15874.300000000001
17406,1,146,2704.63
17407,46,23,552.8999999999999
17408,135,6,283.44000000000005
17409,56,91,7021.66
17411,21,34,646.44
17412,7,170,3159.46
17413,39,10,560.1400000000001
17414,58,15,1471.5200000000002
17416,28,328,10405.029999999999
17417,183,16,164.18
17418,22,12,206.6
17419,2,112,2273.95
17420,8,27,485.6
17421,21,58,1059.41
17422,16,88,1615.3900000000003
17423,28,17,420.53999999999996
17426,87,156,3040.51
17428,3,401,14562.910000000002
17429,31,56,832.54
17430,0,28,469.40999999999997
17432,20,229,1385.63
17433,20,39,266.8
17435,46,15,331.3500000000001
17436,43,8,317.76
17437,164,53,373.16999999999996
17438,79,54,1034.32
17439,290,8,325.74
17440,184,1,137.16
17441,367,21,293.35
17442,16,148,2371.74
17448,132,1117,14556.97
17449,22,321,2430.29
17450,2,88,52422.3
17454,97,65,1030.41
17456,0,60,975.56
17457,14,45,4247.110000000001
17458,16,32,213.08
17460,7,110,1605.8400000000004
17463,195,109,661.5000000000001
17464,157,33,710.98
17465,60,142,2542.79
17467,30,4,102.6
17468,10,3,57.8
17469,35,179,3180.2799999999997
17470,2,88,1679.7999999999997
17471,109,19,321.65000000000003
17472,263,49,224.81
17473,43,34,607.0
17474,234,6,1047.0
17476,30,31,489.85999999999996
17477,247,44,1144.3000000000002
17478,43,40,1272.8
17479,267,18,389.26
17480,79,25,390.21
17482,122,54,778.19
17483,49,7,177.69
17484,211,14,209.56999999999996
17487,363,8,160.55
17488,276,18,336.50000000000006
17490,23,40,658.1800000000001
17491,2,73,2422.2
17492,113,27,747.85
17493,20,8,100.91
17494,136,3,54.699999999999996
17495,25,21,309.16
17496,198,62,1141.8400000000001
17497,25,7,287.25
17499,196,31,718.51
17504,15,219,6568.09
17505,185,50,1289.64
17508,16,209,4191.92
17510,55,15,206.08000000000004
17511,2,948,84541.17
17512,87,92,2542.830000000001
17513,43,12,645.5999999999999
17514,304,47,334.18000000000006
17515,29,93,978.4399999999999
17516,13,59,189.47
17518,60,77,329.42
17519,3,140,3265.4500000000003
17521,29,33,554.8499999999999
17524,73,37,394.13999999999993
17525,32,17,739.1999999999999
17526,0,78,2970.1400000000003
17529,245,82,1240.25
17530,0,164,756.51
17531,162,44,970.12
17532,20,4,65.34
17533,69,1,34.8
17534,86,83,1445.47
17536,55,13,288.33
17539,252,149,1226.5700000000002
17540,18,39,1011.6999999999999
17541,144,33,124.46000000000001
17542,276,40,170.95
17543,184,13,120.04999999999998
17544,25,92,960.6899999999999
17545,25,133,802.58
17547,10,31,727.85
17548,13,29,627.9599999999999
17550,32,292,2280.48
17552,7,107,2154.8800000000006
17553,107,4,2270.0
17555,60,166,574.48
17556,14,8,142.77
17557,367,1,34.0
17558,28,28,259.17
17559,147,12,167.62
17560,30,29,1040.85
17561,25,157,554.72
17563,213,29,392.38000000000005
17565,221,30,131.83
17567,7,58,1024.5500000000002
17568,268,65,382.79
17570,16,1,100.0
17571,177,54,205.23999999999998
17572,8,24,496.26000000000005
17575,302,5,171.7
17576,0,517,5434.13
17577,280,21,348.74999999999994
17578,109,60,903.8700000000001
17579,213,44,304.38
17580,11,50,329.54999999999995
17581,7,410,7712.71
17582,81,95,1275.43
17583,195,7,135.95
17584,102,89,4067.1199999999994
17585,80,183,960.2300000000002
17586,254,8,167.39999999999998
17587,263,43,181.66000000000003
17588,31,48,1699.35
17589,20,1090,11645.7
17591,2,102,550.7
17592,373,13,148.3
17593,44,196,4168.460000000001
17594,84,54,1504.7
17596,3,287,2092.7400000000002
17597,53,73,1439.7200000000003
17598,16,10,409.98
17599,112,3,52.05
17601,15,67,305.47
17602,107,367,2348.16
17603,252,96,1398.7600000000002
17604,57,147,636.57
17605,225,13,160.75
17606,372,6,87.30000000000001
17607,11,22,333.81
17608,84,110,305.10999999999996
17609,37,152,782.12
17610,175,157,1529.4900000000002
17611,56,548,4387.76
17612,14,205,3346.41
17615,22,45,403.6
17616,2,2,489.59999999999997
17617,193,19,395.33
17618,18,297,3101.66
17621,39,40,1795.22
17622,232,38,1130.2100000000003
17623,44,163,1856.6199999999997
17624,72,47,725.1500000000001
17625,81,388,4020.8
17626,237,18,254.0
17627,113,10,296.36000000000007
17629,23,33,641.4000000000001
17631,9,30,470.15999999999997
17633,14,31,732.5500000000001
17635,59,74,1265.58
17638,282,3,842.4
17639,22,72,506.67
17640,14,61,2547.28
17642,64,68,1112.2
17643,8,31,439.7
17644,29,170,3132.96
17646,0,154,3141.4
17647,304,5,198.59999999999997
17648,20,34,418.87
17649,104,46,710.4
17651,133,100,1758.52
17655,1,29,1013.5400000000002
17657,65,7,126.0
17659,7,46,835.33
17660,372,44,163.46999999999997
17662,296,15,412.9200000000001
17663,52,152,3372.92
17664,109,37,561.59
17665,128,19,563.1
17666,112,26,1319.6399999999999
17667,70,115,1895.19
17669,97,76,2735.63
17671,0,39,830.6299999999999
17672,52,96,2600.46
17673,10,293,2604.46
17674,3,11,300.66
17675,2,423,17885.32
17676,1,86,1378.16
17677,1,408,20329.680000000004
17678,238,12,301.65000000000003
17679,156,51,1585.5
17680,18,9,313.05
17681,232,14,731.2
17682,3,120,1982.4499999999998
17683,20,46,819.01
17685,7,83,2751.64
17686,58,143,2557.35
17687,55,26,432.67999999999995
17688,28,19,304.20000000000005
17689,23,22,317.08000000000004
17690,1,127,2690.1499999999996
17691,3,33,489.65
17692,31,116,2234.8599999999997
17694,146,66,1412.8500000000001
17695,29,26,980.7000000000002
17696,17,250,5393.880000000001
17699,111,19,442.0
17700,16,218,4145.33
17702,18,79,1319.67
17703,53,23,296.09999999999997
17705,90,17,260.38
17706,1,383,10245.490000000002
17707,11,19,456.90000000000003
17708,37,39,620.8500000000001
17709,105,33,533.56
17710,58,20,293.49999999999994
17713,17,76,1198.09
17714,59,71,1257.1799999999998
17715,227,1,163.2
17716,31,356,10300.980000000001
17717,56,26,376.91999999999996
17718,279,17,299.83
17720,2,83,1572.9700000000003
17721,294,11,307.21
17722,1,104,2006.3200000000002
17723,10,2,102.0
17726,30,64,1092.06
17728,39,79,1362.75
17729,231,23,438.6500000000001
17730,17,96,2475.3199999999997
17731,256,32,468.88
17732,7,122,2166.4199999999996
17734,160,43,741.69
17735,2,206,4134.91
17738,30,133,2304.5099999999998
17739,9,102,4939.24
17740,24,9,426.90000000000003
17741,41,6,101.1
17742,63,70,1743.3700000000001
17743,83,3,229.2
17744,15,15,326.74
17745,112,28,600.34
17746,106,30,793.9300000000001
17748,162,17,358.15
17749,181,22,351.66
17751,56,32,157.86
17753,99,72,390.56
17754,9,136,2805.2700000000004
17756,10,85,733.7
17757,3,569,3817.16
17758,62,124,1555.8299999999997
17759,28,43,441.92
17760,8,51,631.3399999999999
17762,91,17,129.75
17763,288,13,71.14999999999999
17764,37,84,804.8199999999998
17765,83,26,158.92000000000002
17766,16,22,299.61
17767,45,18,141.85000000000002
17768,22,85,1236.33
17769,18,281,3105.1
17771,71,15,141.6
17772,27,52,201.99999999999994
17773,149,56,585.27
17774,32,254,2102.64
17776,21,84,338.55999999999995
17778,296,10,197.70000000000002
17780,302,81,352.91
17782,17,29,679.02
17783,147,25,96.44000000000001
17784,185,23,112.85999999999999
17785,80,38,271.44000000000005
17787,6,31,736.28
17789,296,15,171.24999999999997
17790,13,114,818.0600000000001
17792,102,53,370.05
17794,321,7,147.3
17796,4,143,664.0899999999999
17797,30,164,1205.44
17798,216,49,183.08999999999997
17799,24,518,3285.96
17801,86,85,798.33
17802,7,400,3768.08
17803,27,27,184.65999999999997
17804,11,92,385.22999999999996
17805,245,1,414.72
17807,30,89,437.86999999999995
17808,183,33,262.64
17809,6,51,5925.4800000000005
17810,303,56,374.80999999999995
17811,9,331,1772.0700000000002
17812,3,92,433.72999999999996
17814,10,146,1617.32
17815,28,13,591.96
17816,0,38,75.76
17817,13,105,420.17
17818,372,46,130.18
17819,6,53,2907.6499999999996
17820,9,42,183.55999999999997
17821,41,6,334.62
17822,55,176,2188.5
17823,56,110,494.25
17825,233,28,731.96
17826,9,34,134.59
17827,256,68,392.5900000000001
17829,44,141,3867.500000000001
17833,358,32,342.36
17834,49,59,730.47
17838,0,187,3943.6
17840,78,55,185.72
17841,0,5043,29892.5
17842,237,18,430.69000000000005
17843,46,27,120.75
17845,190,48,598.19
17847,150,9,129.69
17848,52,117,2749.6999999999994
17849,115,24,457.96000000000004
17850,7,2499,51208.87000000001
17851,57,237,1563.3400000000001
17852,23,86,548.8700000000001
17853,42,106,1608.19
17854,97,105,760.19
17855,7,17,208.97
17857,0,6,1803.2
17858,4,196,7641.99
17860,3,174,762.74
17861,20,346,3026.89
17862,20,91,948.19
17863,4,128,2585.2
17864,20,43,326.82000000000005
17865,10,648,15848.07
17866,119,17,805.3000000000001
17867,45,62,424.18
17868,21,19,234.65
17869,3,58,607.9800000000001
17870,1,3,1213.7999999999997
17871,32,75,963.0899999999999
17872,16,15,235.87
17873,8,135,4656.719999999999
17875,323,26,167.1
17876,34,4,3424.02
17878,30,59,1032.88
17880,274,19,366.0
17882,14,56,313.46000000000004
17883,174,31,324.08
17884,3,365,2355.4400000000005
17886,72,66,708.7700000000001
17888,9,96,1094.3899999999999
17889,9,101,571.0000000000001
17894,1,229,1333.5700000000002
17897,2,232,2018.4
17898,87,22,147.12
17901,156,3,149.7
17902,181,24,216.39999999999998
17903,29,45,381.09
17905,8,137,1583.28
17907,275,13,291.76
17908,8,219,1168.2600000000002
17909,372,9,132.54999999999998
17910,361,26,261.70000000000005
17912,10,14,64.49
17913,35,417,3068.04
17915,186,35,242.13
17916,263,19,43.870000000000005
17918,135,40,396.39
17919,73,17,536.28
17920,3,1107,20312.36
17921,14,223,1596.9800000000002
17922,178,8,170.39999999999998
17923,162,2,289.5
17924,8,4,574.2
17925,7,1,244.08
17926,79,23,638.2
17927,356,10,294.0
17928,206,4,128.7
17929,22,10,2239.1
17930,28,48,2534.74
17931,32,292,3028.9300000000003
17933,267,14,114.69
17934,41,20,344.90000000000003
17935,35,35,540.3499999999999
17938,55,29,144.29
17940,80,17,26286.75
17941,225,5,1128.72
17944,58,26,75.41
17945,331,72,360.34999999999997
17949,6,87,60117.59999999999
17950,0,135,950.6100000000001
17951,8,13,627.5400000000001
17952,13,104,819.61
17953,175,21,160.82000000000002
17954,2,286,1633.33
17955,290,3,392.6
17958,363,29,465.42
17959,227,2,140.75
17960,157,11,61.3
17961,7,411,1699.1
17962,184,165,584.59
17963,106,112,651.51
17964,7,35,261.76
17965,0,526,4618.41
17966,226,46,875.9900000000001
17967,6,67,234.22
17968,8,135,610.6899999999999
17969,137,193,2141.74
17971,183,21,161.94000000000003
17974,16,224,1117.27
17975,1,183,2540.02
17976,7,65,353.19000000000005
17977,35,87,1277.49
17978,0,68,1160.84
17980,28,36,221.97
17981,45,17,239.12
17982,315,13,138.18
17983,30,24,171.70999999999998
17984,27,203,1038.59
17987,11,165,805.0699999999999
17988,122,85,288.42
17989,14,34,228.83
17990,15,28,896.7699999999999
17991,226,35,227.2
17992,24,53,254.13
17993,252,64,235.19000000000005
17994,23,233,1634.83
17995,17,27,419.38
17996,14,67,482.33
17998,15,58,639.24
17999,1,83,348.84000000000003
18000,199,6,124.25
18001,84,82,536.6099999999999
18002,10,54,249.92
18003,11,25,358.60999999999996
18006,16,43,553.18
18007,27,51,220.32
18008,50,72,17670.94
18009,177,149,1898.4900000000002
18011,8,65,424.24
18012,358,13,115.3
18016,45,47,476.90000000000003
18017,66,1,165.0
18018,34,15,175.85000000000002
18020,178,12,190.48000000000002
18021,144,33,227.06
18022,20,305,983.6800000000001
18025,14,112,1177.7199999999998
18026,135,17,2074.0699999999997
18028,218,4,192.05
18029,277,18,433.77
18031,13,65,462.09999999999997
18034,10,113,370.82
18035,20,8,546.3399999999999
18036,20,236,1158.0200000000002
18037,56,14,97.4
18038,191,32,149.41
18039,9,168,579.1700000000001
18041,0,488,4568.99
18042,176,9,116.10000000000001
18043,1,66,316.46
18044,22,73,1417.01
18046,284,26,189.63
18047,16,88,342.69
18048,128,54,229.44
18049,72,95,556.5200000000001
18050,28,18,337.65999999999997
18051,269,55,2282.2799999999997
18052,199,16,10877.18
18053,160,12,271.05
18054,27,11,176.5
18055,2,224,4411.38
18056,253,11,190.95
18057,28,140,1203.56
18058,176,13,603.9000000000001
18060,43,75,1185.46
18061,1,82,4369.56
18062,21,27,912.15
18063,25,3,186.60000000000002
18064,81,58,3681.0299999999997
18065,23,173,3473.8
18066,21,43,1122.3999999999999
18069,18,528,2503.8900000000003
18070,304,9,314.1
18071,0,61,975.63
18074,8,43,1019.4400000000002
18075,9,181,3171.54
18076,15,8,151.49
18077,1,150,1705.5500000000002
18078,60,48,508.47
18079,126,13,590.78
18083,32,42,470.72999999999996
18084,18,7,722.4500000000002
18085,8,42,955.8000000000001
18087,14,86,10705.800000000001
18089,81,10,428.45000000000005
18090,56,60,349.4
18091,228,25,360.85
18092,0,61,7111.18
18093,79,25,2346.19
18094,81,56,3374.22
18095,62,27,1723.04
18096,77,225,894.13
18097,20,50,1965.52
18098,31,88,550.84
18100,185,30,451.56
18101,9,71,405.51
18102,0,627,349164.35000000003
18103,184,10,105.80000000000001
18106,111,157,1030.76
18107,77,39,167.12999999999997
18108,231,30,577.8100000000001
18109,4,228,1840.99
18110,46,38,199.13
18111,224,27,405.85
18112,53,37,423.27
18113,3,1,76.32000000000001
18115,332,3,9.7
18116,11,196,736.27
18118,4,287,1079.4
18119,2,30,181.11999999999995
18123,148,23,95.15
18124,107,24,111.53
18127,38,22,212.8
18128,172,45,420.03999999999996
18131,266,4,222.95999999999998
18132,139,66,226.89999999999998
18134,233,28,445.00000000000006
18135,27,17,567.71
18136,44,50,847.03
18137,186,29,145.99
18140,108,54,536.41
18141,36,42,882.4700000000001
18144,8,44,2169.25
18145,17,184,2756.24
18148,281,11,114.1
18149,39,80,1012.6300000000001
18151,55,68,1226.09
18152,281,10,426.69
18153,294,17,246.22000000000003
18154,23,26,533.41
18156,4,55,206.23
18157,206,26,215.35000000000002
18160,21,26,365.81999999999994
18161,14,13,184.41000000000005
18162,367,47,379.16
18163,219,33,728.84
18166,258,10,175.5
18168,7,273,2600.33
18170,9,88,1897.6900000000003
18171,105,38,1205.9999999999998
18172,22,287,9918.16
18173,247,14,589.52
18174,238,1,58.5
18175,310,7,176.09999999999997
18177,195,26,875.45
18178,37,253,4512.93
18179,157,19,754.38
18181,35,138,823.1400000000001
18182,98,10,291.13
18186,357,11,329.58
18187,266,48,724.8900000000001
18188,65,62,1279.55
18189,260,18,313.49
18190,238,27,461.15999999999997
18191,112,8,321.6
18193,15,54,963.59
18194,73,21,3188.2000000000003
18195,22,5,101.16
18196,106,140,775.18
18197,210,9,230.1
18199,318,20,344.75
18201,357,27,447.53
18203,16,41,344.0
18206,188,19,314.65999999999997
18207,134,31,544.4699999999999
18208,200,17,360.08000000000004
18210,17,10,147.45
18212,312,12,298.3
18214,165,58,1780.3399999999997
18215,72,77,1948.15
18217,148,9,323.29
18218,231,18,479.91999999999996
18219,3,89,1493.12
18220,29,23,1616.48
18221,25,20,383.3299999999999
18223,22,304,7516.3099999999995
18225,0,308,7545.140000000001
18226,13,286,6650.83
18227,119,1,295.0
18229,1,47,3526.8100000000004
18230,13,54,1480.8600000000004
18231,41,261,4797.700000000001
18234,186,30,179.59999999999997
18236,23,49,913.1099999999999
18238,150,14,270.9200000000001
18239,7,37,588.75
18241,50,55,913.9000000000001
18242,80,62,1372.7199999999998
18243,49,26,515.78
18244,65,19,568.64
18245,14,283,3757.92
18246,244,1,162.72
18247,49,37,839.7300000000001
18251,80,92,21964.14
18252,183,40,1015.4199999999998
18253,277,7,317.88
18254,216,16,267.9
18255,91,13,199.85
18256,22,10,110.7
18257,81,158,2262.52
18258,99,50,2059.67
18259,1,50,1979.6
18260,9,277,7318.91
18262,28,29,428.06
18264,133,36,603.25
18266,69,14,251.09999999999997
18267,307,17,269.37
18268,226,66,1464.73
18269,1,7,168.6
